id,scenario_id,production_line,plant,customer,order_number,product_id,deadline,prod_need
1506,200,JAC_L2,Jacarei,,,Kuat,2026-12-02 06:00:00.000,"782,04"
1507,200,TRE_L3,Tres Rios,,,Budweiser_Lata,2026-12-10 06:00:00.000,"456,97"
1508,200,ALA_L1,Alagoinhas,,,Coca_Cola_Zero,2026-12-08 06:00:00.000,"1426,49"
1509,200,VIA_L1,Viamao,,,Sukita_Laranja,2026-12-11 06:00:00.000,"1482,42"
1510,200,ALA_L2,Alagoinhas,,,Pepsi,2026-12-05 06:00:00.000,"1837,06"
1511,200,JAC_L3,Jacarei,,,Pepsi_Black,2026-12-06 06:00:00.000,"715,75"
1512,200,VIA_L2,Viamao,,,Brahma_Lata,2026-12-05 06:00:00.000,"1794,13"
1513,200,EXT_L2,Extrema,,,Itubaina,2026-12-04 06:00:00.000,"1103,83"
1514,200,ALA_L1,Alagoinhas,,,Fanta_Uva,2026-12-03 06:00:00.000,"1513,78"
1515,200,ITU_L1,Itupeva,,,Guarana_Antarctica_Zero,2026-12-05 06:00:00.000,"0,00"
1516,200,POU_L1,Pouso Alegre,,,Itaipava_Lata,2026-12-13 06:00:00.000,"525,95"
1517,200,JAC_L1,Jacarei,,,Maguary_Maracuja,2026-12-12 06:00:00.000,"1067,98"
1518,200,ALA_L1,Alagoinhas,,,Coca_Cola,2026-12-02 06:00:00.000,"996,22"
1519,200,JAC_L2,Jacarei,,,Schweppes_Citrus,2026-12-09 06:00:00.000,"1673,55"
1520,200,JAC_L3,Jacarei,,,Kuat,2026-12-10 06:00:00.000,"469,42"
1521,200,FRU_L3,Frutal,,,Budweiser_Lata,2026-12-03 06:00:00.000,"907,94"
1522,200,CAB_L1,Cabo de Santo Agostinho,,,Guarana_Antarctica,2026-12-01 06:00:00.000,"1186,03"
1523,200,ITU_L2,Itupeva,,,Kuat,2026-12-01 06:00:00.000,"573,43"
1524,200,CAB_L3,Cabo de Santo Agostinho,,,Antarctica_Lata,2026-12-14 06:00:00.000,"1169,06"
1525,200,CAB_L2,Cabo de Santo Agostinho,,,Fanta_Laranja,2026-12-13 06:00:00.000,"1013,52"
1526,200,POU_L1,Pouso Alegre,,,Budweiser_Lata,2026-12-04 06:00:00.000,"656,05"
1527,200,CAB_L3,Cabo de Santo Agostinho,,,Pepsi_Black,2026-12-03 06:00:00.000,"1113,65"
1528,200,TRE_L1,Tres Rios,,,Stella_Artois_Pure_Gold,2026-12-10 06:00:00.000,"805,39"
1529,200,ALA_L1,Alagoinhas,,,Sukita_Laranja,2026-12-15 06:00:00.000,"1196,89"
1530,200,POU_L1,Pouso Alegre,,,Kuat,2026-12-06 06:00:00.000,"492,58"
1531,200,CAB_L2,Cabo de Santo Agostinho,,,Sprite,2026-12-06 06:00:00.000,"1164,44"
1532,200,VIA_L1,Viamao,,,Del_Valle_Laranja,2026-12-11 06:00:00.000,"1566,68"
1533,200,VIA_L2,Viamao,,,Heineken_Lata,2026-12-09 06:00:00.000,"1621,16"
1534,200,POU_L1,Pouso Alegre,,,Schweppes_Citrus,2026-12-07 06:00:00.000,"597,06"
1535,200,CAB_L3,Cabo de Santo Agostinho,,,Kuat,2026-12-06 06:00:00.000,"1065,00"
1536,200,FRU_L1,Frutal,,,Fanta_Uva,2026-12-04 06:00:00.000,"958,27"
1537,200,ITU_L1,Itupeva,,,Sprite,2026-12-02 06:00:00.000,"558,41"
1538,200,VIA_L1,Viamao,,,Fanta_Uva,2026-12-15 06:00:00.000,"1683,63"
1539,200,POU_L3,Pouso Alegre,,,Guarana_Antarctica,2026-12-13 06:00:00.000,"704,84"
1540,200,JAC_L1,Jacarei,,,Stella_Artois_Pure_Gold,2026-12-13 06:00:00.000,"728,85"
1541,200,FRU_L2,Frutal,,,Sukita_Laranja,2026-12-11 06:00:00.000,"936,10"
1542,200,EXT_L1,Extrema,,,Schweppes_Citrus,2026-12-12 06:00:00.000,"1131,28"
1543,200,FRU_L1,Frutal,,,Brahma_Lata,2026-12-15 06:00:00.000,"1370,01"
1544,200,VIA_L1,Viamao,,,Coca_Cola_Zero,2026-12-12 06:00:00.000,"1607,47"
1545,200,JAC_L3,Jacarei,,,Del_Valle_Pessego,2026-12-10 06:00:00.000,"586,10"
1546,200,TRE_L1,Tres Rios,,,Kuat,2026-12-13 06:00:00.000,"501,69"
1547,200,FRU_L2,Frutal,,,Skol_Lata,2026-12-11 06:00:00.000,"820,70"
1548,200,GAM_L1,Gama,,,Kuat,2026-12-03 06:00:00.000,"886,58"
1549,200,JAC_L2,Jacarei,,,Brahma_Lata,2026-12-14 06:00:00.000,"247,89"
1550,200,POU_L1,Pouso Alegre,,,Guarana_Antarctica_Zero,2026-12-06 06:00:00.000,"536,06"
1551,200,POU_L1,Pouso Alegre,,,Del_Valle_Pessego,2026-12-03 06:00:00.000,"586,34"
1552,200,GAM_L2,Gama,,,Kuat,2026-12-01 06:00:00.000,"837,59"
1553,200,POU_L2,Pouso Alegre,,,Del_Valle_Uva,2026-12-13 06:00:00.000,"432,18"
1554,200,POU_L3,Pouso Alegre,,,Itubaina,2026-12-01 06:00:00.000,"546,36"
1555,200,POU_L1,Pouso Alegre,,,Del_Valle_Pessego,2026-12-14 06:00:00.000,"426,23"
1556,200,TRE_L2,Tres Rios,,,Budweiser_Lata,2026-12-08 06:00:00.000,"917,43"
1557,200,GAM_L2,Gama,,,Sprite_Zero,2026-12-13 06:00:00.000,"791,55"
1558,200,POU_L2,Pouso Alegre,,,Pepsi,2026-12-10 06:00:00.000,"650,65"
1559,200,TRE_L2,Tres Rios,,,Eisenbahn_Pilsen,2026-12-12 06:00:00.000,"644,43"
1560,200,ALA_L3,Alagoinhas,,,Budweiser_Lata,2026-12-01 06:00:00.000,"2158,57"
1561,200,POU_L3,Pouso Alegre,,,H2OH_Limao,2026-12-12 06:00:00.000,"559,46"
1562,200,GAM_L2,Gama,,,Sprite_Zero,2026-12-02 06:00:00.000,"792,99"
1563,200,FRU_L2,Frutal,,,Sprite,2026-12-04 06:00:00.000,"1051,45"
1564,200,ITU_L2,Itupeva,,,Skol_Lata,2026-12-10 06:00:00.000,"0,00"
1565,200,VIA_L1,Viamao,,,Heineken_Lata,2026-12-08 06:00:00.000,"1614,83"
1566,200,FRU_L3,Frutal,,,Pepsi_Black,2026-12-04 06:00:00.000,"954,20"
1567,200,JAC_L2,Jacarei,,,Fanta_Uva,2026-12-11 06:00:00.000,"1064,09"
1568,200,GAM_L1,Gama,,,Coca_Cola_Zero,2026-12-02 06:00:00.000,"773,00"
1569,200,POU_L1,Pouso Alegre,,,Del_Valle_Uva,2026-12-10 06:00:00.000,"516,28"
1570,200,GAM_L3,Gama,,,Fanta_Uva,2026-12-01 06:00:00.000,"615,56"
1571,200,CAB_L2,Cabo de Santo Agostinho,,,Maguary_Caju,2026-12-14 06:00:00.000,"1093,29"
1572,200,CAB_L3,Cabo de Santo Agostinho,,,Del_Valle_Laranja,2026-12-12 06:00:00.000,"1149,31"
1573,200,FRU_L2,Frutal,,,Itubaina,2026-12-10 06:00:00.000,"922,21"
1574,200,EXT_L2,Extrema,,,Kuat,2026-12-05 06:00:00.000,"1113,49"
1575,200,JAC_L3,Jacarei,,,Spaten_Lata,2026-12-08 06:00:00.000,"486,83"
1576,200,JAC_L1,Jacarei,,,Pepsi,2026-12-14 06:00:00.000,"953,75"
1577,200,GAM_L3,Gama,,,Sprite_Zero,2026-12-02 06:00:00.000,"975,25"
1578,200,VIA_L2,Viamao,,,Amstel_Lata,2026-12-05 06:00:00.000,"1674,66"
1579,200,ALA_L2,Alagoinhas,,,Coca_Cola_Zero,2026-12-09 06:00:00.000,"1403,10"
1580,200,CAB_L2,Cabo de Santo Agostinho,,,Eisenbahn_Pilsen,2026-12-14 06:00:00.000,"1065,58"
1581,200,EXT_L2,Extrema,,,Pepsi_Black,2026-12-04 06:00:00.000,"915,56"
1582,200,POU_L1,Pouso Alegre,,,Fanta_Uva,2026-12-06 06:00:00.000,"548,50"
1583,200,TRE_L1,Tres Rios,,,Del_Valle_Pessego,2026-12-14 06:00:00.000,"651,11"
1584,200,FRU_L2,Frutal,,,Brahma_Lata,2026-12-05 06:00:00.000,"1244,47"
1585,200,POU_L3,Pouso Alegre,,,Schweppes_Citrus,2026-12-09 06:00:00.000,"496,48"
1586,200,GAM_L1,Gama,,,Maguary_Caju,2026-12-01 06:00:00.000,"737,63"
1587,200,GAM_L2,Gama,,,Itaipava_Lata,2026-12-10 06:00:00.000,"592,00"
1588,200,FRU_L2,Frutal,,,Pepsi,2026-12-01 06:00:00.000,"706,14"
1589,200,FRU_L1,Frutal,,,Sukita_Laranja,2026-12-07 06:00:00.000,"1277,51"
1590,200,JAC_L2,Jacarei,,,Schweppes_Citrus,2026-12-05 06:00:00.000,"609,63"
1591,200,FRU_L2,Frutal,,,Itaipava_Lata,2026-12-13 06:00:00.000,"396,54"
1592,200,TRE_L2,Tres Rios,,,Heineken_Lata,2026-12-02 06:00:00.000,"442,85"
1593,200,CAB_L2,Cabo de Santo Agostinho,,,Sprite_Zero,2026-12-12 06:00:00.000,"1065,26"
1594,200,POU_L1,Pouso Alegre,,,Itaipava_Lata,2026-12-06 06:00:00.000,"468,95"
1595,200,POU_L1,Pouso Alegre,,,Amstel_Lata,2026-12-07 06:00:00.000,"589,42"
1596,200,FRU_L2,Frutal,,,Schweppes_Citrus,2026-12-11 06:00:00.000,"911,50"
1597,200,TRE_L2,Tres Rios,,,Brahma_Lata,2026-12-01 06:00:00.000,"662,77"
1598,200,GAM_L2,Gama,,,Sprite,2026-12-06 06:00:00.000,"869,30"
1599,200,FRU_L2,Frutal,,,Heineken_Lata,2026-12-14 06:00:00.000,"869,56"
1600,200,EXT_L3,Extrema,,,Pepsi_Black,2026-12-14 06:00:00.000,"1129,43"
1601,200,JAC_L3,Jacarei,,,Heineken_Lata,2026-12-06 06:00:00.000,"1370,10"
1602,200,ITU_L2,Itupeva,,,Guarana_Antarctica,2026-12-11 06:00:00.000,"702,09"
1603,200,JAC_L2,Jacarei,,,Pepsi,2026-12-15 06:00:00.000,"575,82"
1604,200,POU_L2,Pouso Alegre,,,Itubaina,2026-12-02 06:00:00.000,"384,70"
1605,200,EXT_L3,Extrema,,,Itubaina,2026-12-09 06:00:00.000,"1019,71"
1606,200,ITU_L2,Itupeva,,,Maguary_Caju,2026-12-08 06:00:00.000,"325,85"
1607,200,CAB_L1,Cabo de Santo Agostinho,,,Itaipava_Lata,2026-12-03 06:00:00.000,"1078,44"
1608,200,VIA_L2,Viamao,,,Sprite,2026-12-13 06:00:00.000,"1531,32"
1609,200,JAC_L1,Jacarei,,,Kuat,2026-12-11 06:00:00.000,"985,45"
1610,200,EXT_L1,Extrema,,,Sukita_Laranja,2026-12-10 06:00:00.000,"1255,98"
1611,200,GAM_L2,Gama,,,Sukita_Laranja,2026-12-07 06:00:00.000,"842,31"
1612,200,ITU_L2,Itupeva,,,Fanta_Uva,2026-12-08 06:00:00.000,"400,41"
1613,200,ITU_L1,Itupeva,,,Fanta_Laranja,2026-12-06 06:00:00.000,"620,23"
1614,200,JAC_L2,Jacarei,,,Del_Valle_Uva,2026-12-14 06:00:00.000,"177,59"
1615,200,EXT_L3,Extrema,,,Del_Valle_Uva,2026-12-01 06:00:00.000,"1162,36"
1616,200,TRE_L3,Tres Rios,,,Brahma_Lata,2026-12-14 06:00:00.000,"364,34"
1617,200,JAC_L3,Jacarei,,,Maguary_Caju,2026-12-07 06:00:00.000,"0,00"
1618,200,GAM_L2,Gama,,,Guarana_Antarctica,2026-12-10 06:00:00.000,"886,49"
1619,200,VIA_L3,Viamao,,,Amstel_Lata,2026-12-04 06:00:00.000,"1694,32"
1620,200,POU_L2,Pouso Alegre,,,Del_Valle_Laranja,2026-12-09 06:00:00.000,"292,40"
1621,200,TRE_L3,Tres Rios,,,Fanta_Laranja,2026-12-10 06:00:00.000,"807,35"
1622,200,ALA_L1,Alagoinhas,,,Eisenbahn_Pilsen,2026-12-09 06:00:00.000,"1544,03"
1623,200,JAC_L2,Jacarei,,,Stella_Artois_Pure_Gold,2026-12-03 06:00:00.000,"898,47"
1624,200,VIA_L3,Viamao,,,Coca_Cola,2026-12-05 06:00:00.000,"1700,67"
1625,200,TRE_L3,Tres Rios,,,Skol_Lata,2026-12-13 06:00:00.000,"428,09"
1626,200,ITU_L3,Itupeva,,,Brahma_Lata,2026-12-13 06:00:00.000,"760,75"
1627,200,GAM_L3,Gama,,,Del_Valle_Laranja,2026-12-15 06:00:00.000,"678,03"
1628,200,FRU_L3,Frutal,,,H2OH_Limao,2026-12-05 06:00:00.000,"829,22"
1629,200,JAC_L3,Jacarei,,,Del_Valle_Pessego,2026-12-02 06:00:00.000,"866,17"
1630,200,JAC_L3,Jacarei,,,Schweppes_Citrus,2026-12-12 06:00:00.000,"643,78"
1631,200,VIA_L3,Viamao,,,Skol_Lata,2026-12-05 06:00:00.000,"1768,93"
1632,200,GAM_L2,Gama,,,Sprite,2026-12-03 06:00:00.000,"993,48"
1633,200,JAC_L3,Jacarei,,,Coca_Cola,2026-12-13 06:00:00.000,"246,61"
1634,200,POU_L3,Pouso Alegre,,,Eisenbahn_Pilsen,2026-12-13 06:00:00.000,"611,48"
1635,200,TRE_L1,Tres Rios,,,Itaipava_Lata,2026-12-08 06:00:00.000,"730,93"
1636,200,FRU_L2,Frutal,,,Sukita_Laranja,2026-12-02 06:00:00.000,"1429,19"
1637,200,FRU_L3,Frutal,,,Schweppes_Citrus,2026-12-06 06:00:00.000,"893,72"
1638,200,EXT_L3,Extrema,,,Coca_Cola,2026-12-03 06:00:00.000,"1099,32"
1639,200,CAB_L3,Cabo de Santo Agostinho,,,Spaten_Lata,2026-12-13 06:00:00.000,"1120,57"
1640,200,CAB_L2,Cabo de Santo Agostinho,,,Guarana_Antarctica_Zero,2026-12-08 06:00:00.000,"1136,30"
1641,200,ALA_L3,Alagoinhas,,,Skol_Lata,2026-12-05 06:00:00.000,"1455,62"
1642,200,CAB_L2,Cabo de Santo Agostinho,,,Itubaina,2026-12-06 06:00:00.000,"1046,87"
1643,200,GAM_L2,Gama,,,Itubaina,2026-12-13 06:00:00.000,"955,81"
1644,200,POU_L1,Pouso Alegre,,,Del_Valle_Pessego,2026-12-01 06:00:00.000,"546,86"
1645,200,FRU_L3,Frutal,,,Pepsi_Black,2026-12-14 06:00:00.000,"1615,75"
1646,200,TRE_L3,Tres Rios,,,Guarana_Antarctica,2026-12-15 06:00:00.000,"605,33"
1647,200,FRU_L2,Frutal,,,Fanta_Uva,2026-12-13 06:00:00.000,"319,56"
1648,200,ITU_L2,Itupeva,,,Brahma_Lata,2026-12-05 06:00:00.000,"23,44"
1649,200,ITU_L1,Itupeva,,,Eisenbahn_Pilsen,2026-12-02 06:00:00.000,"354,38"
1650,200,GAM_L2,Gama,,,Pepsi_Black,2026-12-07 06:00:00.000,"981,82"
1651,200,ALA_L1,Alagoinhas,,,Fanta_Laranja,2026-12-12 06:00:00.000,"1753,09"
1652,200,CAB_L3,Cabo de Santo Agostinho,,,Fanta_Uva,2026-12-13 06:00:00.000,"1185,52"
1653,200,GAM_L2,Gama,,,Pepsi,2026-12-02 06:00:00.000,"917,49"
1654,200,CAB_L2,Cabo de Santo Agostinho,,,Stella_Artois_Pure_Gold,2026-12-04 06:00:00.000,"1153,42"
1655,200,GAM_L1,Gama,,,Itaipava_Lata,2026-12-06 06:00:00.000,"746,86"
1656,200,ITU_L1,Itupeva,,,Sprite_Zero,2026-12-12 06:00:00.000,"482,96"
1657,200,POU_L2,Pouso Alegre,,,Kuat,2026-12-07 06:00:00.000,"502,57"
1658,200,EXT_L3,Extrema,,,Budweiser_Lata,2026-12-13 06:00:00.000,"1093,27"
1659,200,JAC_L1,Jacarei,,,Sukita_Laranja,2026-12-13 06:00:00.000,"653,79"
1660,200,TRE_L2,Tres Rios,,,Heineken_Lata,2026-12-02 06:00:00.000,"871,68"
1661,200,GAM_L3,Gama,,,Pepsi_Black,2026-12-15 06:00:00.000,"818,25"
1662,200,ALA_L1,Alagoinhas,,,Coca_Cola,2026-12-14 06:00:00.000,"1619,79"
1663,200,ITU_L2,Itupeva,,,Del_Valle_Laranja,2026-12-09 06:00:00.000,"902,77"
1664,200,ALA_L1,Alagoinhas,,,Guarana_Antarctica,2026-12-14 06:00:00.000,"2231,99"
1665,200,CAB_L1,Cabo de Santo Agostinho,,,Stella_Artois_Pure_Gold,2026-12-05 06:00:00.000,"1086,55"
1666,200,TRE_L2,Tres Rios,,,Fanta_Uva,2026-12-11 06:00:00.000,"578,97"
1667,200,EXT_L1,Extrema,,,Fanta_Uva,2026-12-08 06:00:00.000,"1148,34"
1668,200,VIA_L2,Viamao,,,Budweiser_Lata,2026-12-03 06:00:00.000,"1532,61"
1669,200,CAB_L3,Cabo de Santo Agostinho,,,Budweiser_Lata,2026-12-05 06:00:00.000,"1111,91"
1670,200,CAB_L1,Cabo de Santo Agostinho,,,Amstel_Lata,2026-12-04 06:00:00.000,"1071,54"
1671,200,ITU_L3,Itupeva,,,Eisenbahn_Pilsen,2026-12-14 06:00:00.000,"494,05"
1672,200,VIA_L3,Viamao,,,Pepsi_Black,2026-12-01 06:00:00.000,"1417,18"
1673,200,FRU_L2,Frutal,,,Fanta_Laranja,2026-12-06 06:00:00.000,"856,94"
1674,200,TRE_L3,Tres Rios,,,Del_Valle_Laranja,2026-12-05 06:00:00.000,"483,36"
1675,200,JAC_L1,Jacarei,,,Fanta_Laranja,2026-12-15 06:00:00.000,"1106,94"
1676,200,EXT_L1,Extrema,,,Amstel_Lata,2026-12-12 06:00:00.000,"1062,65"
1677,200,FRU_L1,Frutal,,,Stella_Artois_Pure_Gold,2026-12-03 06:00:00.000,"1251,70"
1678,200,ALA_L1,Alagoinhas,,,H2OH_Limao,2026-12-05 06:00:00.000,"1815,40"
1679,200,CAB_L3,Cabo de Santo Agostinho,,,Del_Valle_Uva,2026-12-11 06:00:00.000,"1214,77"
1680,200,VIA_L1,Viamao,,,Kuat,2026-12-14 06:00:00.000,"1463,41"
1681,200,ALA_L2,Alagoinhas,,,Del_Valle_Uva,2026-12-10 06:00:00.000,"1597,93"
1682,200,EXT_L3,Extrema,,,Maguary_Maracuja,2026-12-08 06:00:00.000,"816,03"
1683,200,CAB_L1,Cabo de Santo Agostinho,,,Eisenbahn_Pilsen,2026-12-03 06:00:00.000,"1048,78"
1684,200,GAM_L2,Gama,,,Spaten_Lata,2026-12-10 06:00:00.000,"660,00"
1685,200,VIA_L3,Viamao,,,Guarana_Antarctica_Zero,2026-12-12 06:00:00.000,"1713,43"
1686,200,EXT_L3,Extrema,,,H2OH_Limao,2026-12-05 06:00:00.000,"1000,15"
1687,200,JAC_L3,Jacarei,,,Guarana_Antarctica,2026-12-10 06:00:00.000,"852,79"
1688,200,EXT_L2,Extrema,,,Schweppes_Citrus,2026-12-05 06:00:00.000,"1288,48"
1689,200,EXT_L1,Extrema,,,Heineken_Lata,2026-12-02 06:00:00.000,"1150,39"
1690,200,VIA_L2,Viamao,,,Stella_Artois_Pure_Gold,2026-12-10 06:00:00.000,"1616,20"
1691,200,POU_L1,Pouso Alegre,,,Schweppes_Citrus,2026-12-05 06:00:00.000,"569,06"
1692,200,EXT_L1,Extrema,,,Sprite_Zero,2026-12-05 06:00:00.000,"1037,19"
1693,200,ALA_L2,Alagoinhas,,,Coca_Cola_Zero,2026-12-07 06:00:00.000,"2112,71"
1694,200,JAC_L3,Jacarei,,,Antarctica_Lata,2026-12-02 06:00:00.000,"975,84"
1695,200,FRU_L1,Frutal,,,Itaipava_Lata,2026-12-07 06:00:00.000,"1354,74"
1696,200,EXT_L3,Extrema,,,Heineken_Lata,2026-12-11 06:00:00.000,"1058,45"
1697,200,JAC_L1,Jacarei,,,Del_Valle_Uva,2026-12-11 06:00:00.000,"594,22"
1698,200,TRE_L3,Tres Rios,,,Pepsi,2026-12-08 06:00:00.000,"447,97"
1699,200,EXT_L1,Extrema,,,Guarana_Antarctica_Zero,2026-12-01 06:00:00.000,"863,65"
1700,200,TRE_L1,Tres Rios,,,Pepsi,2026-12-09 06:00:00.000,"612,92"
1701,200,EXT_L2,Extrema,,,H2OH_Limao,2026-12-12 06:00:00.000,"970,00"
1702,200,VIA_L1,Viamao,,,Guarana_Antarctica,2026-12-08 06:00:00.000,"1524,49"
1703,200,CAB_L3,Cabo de Santo Agostinho,,,Del_Valle_Pessego,2026-12-10 06:00:00.000,"1145,17"
1704,200,CAB_L3,Cabo de Santo Agostinho,,,Budweiser_Lata,2026-12-06 06:00:00.000,"1080,72"
1705,200,CAB_L1,Cabo de Santo Agostinho,,,Pepsi_Black,2026-12-13 06:00:00.000,"968,45"
1706,200,ALA_L2,Alagoinhas,,,Fanta_Laranja,2026-12-03 06:00:00.000,"1662,49"
1707,200,FRU_L3,Frutal,,,Itubaina,2026-12-03 06:00:00.000,"1658,90"
1708,200,ITU_L2,Itupeva,,,Pepsi,2026-12-08 06:00:00.000,"339,16"
1709,200,TRE_L3,Tres Rios,,,Del_Valle_Pessego,2026-12-15 06:00:00.000,"630,68"
1710,200,ALA_L2,Alagoinhas,,,Pepsi,2026-12-05 06:00:00.000,"1553,30"
1711,200,POU_L1,Pouso Alegre,,,Sukita_Laranja,2026-12-06 06:00:00.000,"532,60"
1712,200,ITU_L1,Itupeva,,,Antarctica_Lata,2026-12-03 06:00:00.000,"874,80"
1713,200,JAC_L2,Jacarei,,,Sprite,2026-12-15 06:00:00.000,"912,97"
1714,200,ITU_L3,Itupeva,,,Schweppes_Citrus,2026-12-11 06:00:00.000,"601,89"
1715,200,ITU_L2,Itupeva,,,Sprite,2026-12-11 06:00:00.000,"672,28"
1716,200,TRE_L3,Tres Rios,,,Maguary_Maracuja,2026-12-02 06:00:00.000,"482,97"
1717,200,FRU_L2,Frutal,,,Pepsi,2026-12-02 06:00:00.000,"1096,67"
1718,200,VIA_L2,Viamao,,,Maguary_Caju,2026-12-11 06:00:00.000,"1722,48"
1719,200,POU_L1,Pouso Alegre,,,Heineken_Lata,2026-12-02 06:00:00.000,"566,34"
1720,200,VIA_L2,Viamao,,,Del_Valle_Laranja,2026-12-05 06:00:00.000,"1556,33"
1721,200,VIA_L3,Viamao,,,Sprite,2026-12-14 06:00:00.000,"1324,21"
1722,200,VIA_L1,Viamao,,,Eisenbahn_Pilsen,2026-12-10 06:00:00.000,"2043,09"
1723,200,EXT_L3,Extrema,,,Amstel_Lata,2026-12-10 06:00:00.000,"978,67"
1724,200,POU_L2,Pouso Alegre,,,Itaipava_Lata,2026-12-09 06:00:00.000,"652,42"
1725,200,FRU_L1,Frutal,,,Guarana_Antarctica_Zero,2026-12-09 06:00:00.000,"1021,55"
1726,200,TRE_L3,Tres Rios,,,Skol_Lata,2026-12-11 06:00:00.000,"469,04"
1727,200,POU_L2,Pouso Alegre,,,Schweppes_Citrus,2026-12-09 06:00:00.000,"499,68"
1728,200,EXT_L3,Extrema,,,Pepsi_Black,2026-12-12 06:00:00.000,"1100,81"
1729,200,ALA_L1,Alagoinhas,,,Pepsi_Black,2026-12-15 06:00:00.000,"1907,59"
1730,200,JAC_L3,Jacarei,,,Heineken_Lata,2026-12-12 06:00:00.000,"527,91"
1731,200,TRE_L2,Tres Rios,,,Antarctica_Lata,2026-12-09 06:00:00.000,"752,02"
1732,200,JAC_L2,Jacarei,,,Maguary_Caju,2026-12-04 06:00:00.000,"606,83"
1733,200,CAB_L1,Cabo de Santo Agostinho,,,Brahma_Lata,2026-12-12 06:00:00.000,"998,73"
1734,200,EXT_L1,Extrema,,,Stella_Artois_Pure_Gold,2026-12-12 06:00:00.000,"870,98"
1735,200,JAC_L2,Jacarei,,,Itubaina,2026-12-03 06:00:00.000,"553,81"
1736,200,GAM_L1,Gama,,,Coca_Cola,2026-12-07 06:00:00.000,"792,92"
1737,200,JAC_L3,Jacarei,,,Coca_Cola,2026-12-03 06:00:00.000,"0,00"
1738,200,ALA_L2,Alagoinhas,,,Pepsi_Black,2026-12-07 06:00:00.000,"1795,54"
1739,200,ALA_L3,Alagoinhas,,,Fanta_Uva,2026-12-14 06:00:00.000,"809,90"
1740,200,TRE_L1,Tres Rios,,,Del_Valle_Pessego,2026-12-09 06:00:00.000,"635,03"
1741,200,POU_L3,Pouso Alegre,,,Spaten_Lata,2026-12-13 06:00:00.000,"498,29"
1742,200,ITU_L1,Itupeva,,,Sprite_Zero,2026-12-12 06:00:00.000,"841,15"
1743,200,EXT_L3,Extrema,,,Sukita_Laranja,2026-12-14 06:00:00.000,"1295,90"
1744,200,POU_L2,Pouso Alegre,,,Spaten_Lata,2026-12-14 06:00:00.000,"651,03"
1745,200,TRE_L2,Tres Rios,,,Spaten_Lata,2026-12-05 06:00:00.000,"770,99"
1746,200,ITU_L3,Itupeva,,,Coca_Cola,2026-12-12 06:00:00.000,"313,76"
1747,200,ITU_L2,Itupeva,,,Itubaina,2026-12-10 06:00:00.000,"678,86"
1748,200,TRE_L3,Tres Rios,,,Coca_Cola_Zero,2026-12-02 06:00:00.000,"719,01"
1749,200,TRE_L1,Tres Rios,,,Itaipava_Lata,2026-12-01 06:00:00.000,"805,10"
1750,200,POU_L3,Pouso Alegre,,,Pepsi_Black,2026-12-08 06:00:00.000,"457,15"
1751,200,ALA_L2,Alagoinhas,,,Fanta_Laranja,2026-12-11 06:00:00.000,"1330,54"
1752,200,VIA_L2,Viamao,,,Del_Valle_Laranja,2026-12-13 06:00:00.000,"1419,75"
1753,200,TRE_L2,Tres Rios,,,Maguary_Maracuja,2026-12-12 06:00:00.000,"711,51"
1754,200,GAM_L2,Gama,,,Coca_Cola,2026-12-02 06:00:00.000,"852,42"
1755,200,CAB_L3,Cabo de Santo Agostinho,,,Sukita_Laranja,2026-12-13 06:00:00.000,"1092,61"
1756,200,GAM_L2,Gama,,,Fanta_Laranja,2026-12-07 06:00:00.000,"893,92"
1757,200,JAC_L1,Jacarei,,,Pepsi_Black,2026-12-05 06:00:00.000,"778,51"
1758,200,ALA_L2,Alagoinhas,,,Skol_Lata,2026-12-07 06:00:00.000,"1862,91"
1759,200,JAC_L3,Jacarei,,,Maguary_Maracuja,2026-12-03 06:00:00.000,"767,57"
1760,200,GAM_L3,Gama,,,Skol_Lata,2026-12-06 06:00:00.000,"829,14"
1761,200,VIA_L1,Viamao,,,Del_Valle_Laranja,2026-12-09 06:00:00.000,"1510,92"
1762,200,FRU_L3,Frutal,,,Antarctica_Lata,2026-12-12 06:00:00.000,"902,15"
1763,200,ALA_L2,Alagoinhas,,,Maguary_Maracuja,2026-12-13 06:00:00.000,"1038,15"
1764,200,FRU_L3,Frutal,,,Sprite_Zero,2026-12-13 06:00:00.000,"803,79"
1765,200,TRE_L3,Tres Rios,,,Heineken_Lata,2026-12-07 06:00:00.000,"549,95"
1766,200,POU_L2,Pouso Alegre,,,Kuat,2026-12-12 06:00:00.000,"654,45"
1767,200,POU_L2,Pouso Alegre,,,Del_Valle_Laranja,2026-12-12 06:00:00.000,"505,79"
1768,200,CAB_L2,Cabo de Santo Agostinho,,,Fanta_Laranja,2026-12-03 06:00:00.000,"1160,09"
1769,200,FRU_L1,Frutal,,,Guarana_Antarctica,2026-12-02 06:00:00.000,"411,15"
1770,200,CAB_L3,Cabo de Santo Agostinho,,,Guarana_Antarctica,2026-12-04 06:00:00.000,"1064,96"
1771,200,ITU_L1,Itupeva,,,Pepsi,2026-12-09 06:00:00.000,"0,00"
1772,200,ALA_L2,Alagoinhas,,,Fanta_Laranja,2026-12-13 06:00:00.000,"1604,83"
1773,200,JAC_L3,Jacarei,,,Budweiser_Lata,2026-12-15 06:00:00.000,"1032,00"
1774,200,EXT_L3,Extrema,,,Eisenbahn_Pilsen,2026-12-14 06:00:00.000,"1292,21"
